metric,label,count,mean,std,median,min,max,q1,q3
normalized_euclidean,normal,566,14.30708741172885,8.363404092363432,12.570166110992432,2.9810659885406494,58.97065734863281,8.60093903541565,16.979275226593018
normalized_euclidean,abnormal,456,36.50242590119964,26.754149402658697,28.383334159851074,2.7836897373199463,127.86427307128906,16.520153522491455,48.267054557800286
normalized_manhattan,normal,566,203.96602053018847,120.62627935082813,176.81221771240234,38.33346557617188,808.822509765625,118.54429054260254,250.46660995483398
normalized_manhattan,abnormal,456,506.60741786789475,363.96336783118795,403.6656799316406,35.74346923828125,1770.587890625,237.15628814697266,664.0048217773438
normalized_cosine,normal,566,-0.009398307467299893,0.08475824883082783,-0.026509126648306798,-0.1439850032329559,0.1437513679265976,-0.08775600604712963,0.06807697750627992
normalized_cosine,abnormal,456,-0.022555445373415597,0.10087047352986724,-0.0430140923708677,-0.1471657454967498,0.1465625613927841,-0.13017195835709566,0.072594316676259
